customer_id,customer_rating,destination_id
183,1.2,cmbi8isiu0002sd5a4qy9sut3
184,3.2,cmbi8isl0000usd5away4mq9w
185,2.2,cmbi8isl0000usd5away4mq9w
186,2.9,cmbi8iskp000psd5abxpy8xfu
187,2.3,cmbi8isjr000csd5a71m65fum
188,2.6,cmbi8isk6000isd5aip8we297
189,1.3,cmbi8iski000msd5ahtmdhrsf
190,2.2,cmbi8isl8000xsd5au263xehh
191,2.2,cmbi8isl5000wsd5adumf0yjo
192,4.4,cmbi8isjr000csd5a71m65fum
193,3.1,cmbi8isjy000fsd5a4vf1kq0o
194,2.0,cmbi8isjb0007sd5at6jglve6
195,4.4,cmbi8isjl000asd5asj3v6nk2
196,2.6,cmbi8iskk000nsd5a30b1c4xw
197,4.9,cmbi8isjl000asd5asj3v6nk2
198,1.3,cmbi8isla000ysd5az8prt5m7
199,1.0,cmbi8isj80006sd5a98p81413
200,1.9,cmbi8isl5000wsd5adumf0yjo
201,3.2,cmbi8isl8000xsd5au263xehh
202,2.7,cmbi8iskn000osd5a86dv4dfb
203,2.9,cmbi8isjo000bsd5ai7m6zipc
204,3.8,cmbi8isiu0002sd5a4qy9sut3
205,5.0,cmbi8isjw000esd5aucosltd9
206,3.7,cmbi8isjy000fsd5a4vf1kq0o
207,4.8,cmbi8isjw000esd5aucosltd9
208,3.0,cmbi8isip0001sd5af5wlxfl1
209,1.1,cmbi8isk6000isd5aip8we297
210,4.2,cmbi8isk6000isd5aip8we297
211,4.0,cmbi8isl5000wsd5adumf0yjo
212,2.7,cmbi8isky000tsd5aczxlb7zs
213,2.8,cmbi8islj0011sd5aed26kfal
214,2.7,cmbi8isl5000wsd5adumf0yjo
215,1.6,cmbi8isiu0002sd5a4qy9sut3
216,2.1,cmbi8isl0000usd5away4mq9w
217,4.5,cmbi8isjy000fsd5a4vf1kq0o
218,3.4,cmbi8isl2000vsd5arslka62p
219,4.9,cmbi8isl2000vsd5arslka62p
220,4.5,cmbi8isk6000isd5aip8we297
221,2.3,cmbi8isip0001sd5af5wlxfl1
222,3.7,cmbi8iskn000osd5a86dv4dfb
223,1.5,cmbi8iskw000ssd5agzmyx3xe
224,2.4,cmbi8isiy0003sd5azop7ryvg
225,2.3,cmbi8iskr000qsd5a5sbbpb3x
226,1.7,cmbi8isld000zsd5anodjgtyr
227,3.8,cmbi8isip0001sd5af5wlxfl1
228,3.3,cmbi8isla000ysd5az8prt5m7
229,4.3,cmbi8isl2000vsd5arslka62p
230,3.6,cmbi8islj0011sd5aed26kfal
231,2.7,cmbi8iskc000ksd5awh4mker0
232,2.9,cmbi8iski000msd5ahtmdhrsf
233,3.1,cmbi8isj50005sd5a907kkfl7
234,4.3,cmbi8islg0010sd5afti6dn62
235,2.3,cmbi8isjf0008sd5aubbzynmi
236,4.8,cmbi8iskw000ssd5agzmyx3xe
237,2.3,cmbi8isjw000esd5aucosltd9
238,3.7,cmbi8isiy0003sd5azop7ryvg
239,3.6,cmbi8isl0000usd5away4mq9w
240,2.3,cmbi8isj80006sd5a98p81413
241,2.3,cmbi8iski000msd5ahtmdhrsf
242,4.4,cmbi8isky000tsd5aczxlb7zs
243,2.3,cmbi8isl5000wsd5adumf0yjo
244,1.4,cmbi8islg0010sd5afti6dn62
245,1.9,cmbi8isjr000csd5a71m65fum
246,1.2,cmbi8isjo000bsd5ai7m6zipc
247,3.0,cmbi8iskc000ksd5awh4mker0
248,4.9,cmbi8isk6000isd5aip8we297
249,2.6,cmbi8isjf0008sd5aubbzynmi
250,3.2,cmbi8isi90000sd5aj9o0k2gn
251,4.4,cmbi8isj80006sd5a98p81413
252,3.7,cmbi8isip0001sd5af5wlxfl1
253,3.4,cmbi8iskp000psd5abxpy8xfu
254,2.2,cmbi8iskk000nsd5a30b1c4xw
255,2.3,cmbi8isiu0002sd5a4qy9sut3
256,3.1,cmbi8isk9000jsd5anm9iar1l
257,2.0,cmbi8isip0001sd5af5wlxfl1
258,4.0,cmbi8isk3000hsd5ay42g3e3k
259,1.2,cmbi8isiy0003sd5azop7ryvg
260,4.4,cmbi8isky000tsd5aczxlb7zs
261,1.3,cmbi8isk0000gsd5arosu6zlq
262,2.2,cmbi8isj10004sd5adr8xfahb
263,1.7,cmbi8isl0000usd5away4mq9w
264,1.6,cmbi8isk6000isd5aip8we297
265,3.3,cmbi8isl2000vsd5arslka62p
266,4.6,cmbi8isl8000xsd5au263xehh
267,2.9,cmbi8iskt000rsd5an1icyj0y
268,3.2,cmbi8isk0000gsd5arosu6zlq
269,4.1,cmbi8isk9000jsd5anm9iar1l
270,4.3,cmbi8isk6000isd5aip8we297
271,1.6,cmbi8isk3000hsd5ay42g3e3k
272,1.4,cmbi8isi90000sd5aj9o0k2gn
273,3.5,cmbi8isl0000usd5away4mq9w
274,1.5,cmbi8iske000lsd5aui7d4fr6
275,3.5,cmbi8iskc000ksd5awh4mker0
276,4.6,cmbi8isla000ysd5az8prt5m7
277,2.8,cmbi8isjl000asd5asj3v6nk2
278,3.1,cmbi8isjr000csd5a71m65fum
279,2.1,cmbi8isip0001sd5af5wlxfl1
280,4.2,cmbi8isjf0008sd5aubbzynmi
281,4.0,cmbi8isju000dsd5atex3sgoo
282,3.2,cmbi8isl8000xsd5au263xehh
283,3.7,cmbi8iski000msd5ahtmdhrsf
284,1.1,cmbi8isj80006sd5a98p81413
285,1.9,cmbi8iskw000ssd5agzmyx3xe
286,2.5,cmbi8iski000msd5ahtmdhrsf
287,1.6,cmbi8isi90000sd5aj9o0k2gn
288,4.7,cmbi8isj50005sd5a907kkfl7
289,4.6,cmbi8isk3000hsd5ay42g3e3k
290,3.2,cmbi8isk3000hsd5ay42g3e3k
291,3.1,cmbi8isl0000usd5away4mq9w
292,4.0,cmbi8isjw000esd5aucosltd9
293,4.2,cmbi8iskw000ssd5agzmyx3xe
294,4.2,cmbi8isjr000csd5a71m65fum
295,2.0,cmbi8isl2000vsd5arslka62p
296,1.2,cmbi8iskk000nsd5a30b1c4xw
297,1.2,cmbi8isiy0003sd5azop7ryvg
298,1.4,cmbi8iske000lsd5aui7d4fr6
299,4.2,cmbi8isl5000wsd5adumf0yjo
300,1.5,cmbi8iskw000ssd5agzmyx3xe
301,1.2,cmbi8isjw000esd5aucosltd9
302,3.2,cmbi8iske000lsd5aui7d4fr6
303,3.2,cmbi8isk3000hsd5ay42g3e3k
304,3.2,cmbi8iski000msd5ahtmdhrsf
305,1.0,cmbi8isj50005sd5a907kkfl7
306,1.4,cmbi8isiu0002sd5a4qy9sut3
307,2.7,cmbi8isji0009sd5a7fqniepz
308,3.5,cmbi8isky000tsd5aczxlb7zs
309,2.1,cmbi8isjf0008sd5aubbzynmi
310,4.1,cmbi8isiy0003sd5azop7ryvg
311,2.3,cmbi8iskc000ksd5awh4mker0
312,3.6,cmbi8isl2000vsd5arslka62p
313,5.0,cmbi8isiy0003sd5azop7ryvg
314,4.9,cmbi8isj10004sd5adr8xfahb
315,4.3,cmbi8islj0011sd5aed26kfal
316,3.6,cmbi8isjl000asd5asj3v6nk2
317,3.2,cmbi8iskt000rsd5an1icyj0y
318,4.0,cmbi8isla000ysd5az8prt5m7
319,3.7,cmbi8iskp000psd5abxpy8xfu
320,4.4,cmbi8islj0011sd5aed26kfal
321,1.6,cmbi8isjo000bsd5ai7m6zipc
322,4.7,cmbi8iskn000osd5a86dv4dfb
323,4.1,cmbi8isjy000fsd5a4vf1kq0o
324,1.1,cmbi8isjb0007sd5at6jglve6
325,4.0,cmbi8isip0001sd5af5wlxfl1
326,2.3,cmbi8iskr000qsd5a5sbbpb3x
327,2.3,cmbi8isj10004sd5adr8xfahb
328,2.3,cmbi8isky000tsd5aczxlb7zs
329,4.1,cmbi8isk0000gsd5arosu6zlq
330,4.1,cmbi8isjy000fsd5a4vf1kq0o
331,3.2,cmbi8iski000msd5ahtmdhrsf
332,1.3,cmbi8isld000zsd5anodjgtyr
333,2.6,cmbi8islg0010sd5afti6dn62
334,3.7,cmbi8isl8000xsd5au263xehh
335,2.6,cmbi8isjr000csd5a71m65fum
336,1.8,cmbi8islg0010sd5afti6dn62
337,4.3,cmbi8iski000msd5ahtmdhrsf
338,2.7,cmbi8isiy0003sd5azop7ryvg
339,2.6,cmbi8iskk000nsd5a30b1c4xw
340,4.0,cmbi8isj10004sd5adr8xfahb
341,1.1,cmbi8isj10004sd5adr8xfahb
342,2.1,cmbi8isji0009sd5a7fqniepz
343,1.3,cmbi8isk6000isd5aip8we297
344,4.1,cmbi8isjo000bsd5ai7m6zipc
345,4.9,cmbi8isl8000xsd5au263xehh
346,4.5,cmbi8isj50005sd5a907kkfl7
347,3.0,cmbi8isiu0002sd5a4qy9sut3
348,1.5,cmbi8isjb0007sd5at6jglve6
349,4.8,cmbi8isjw000esd5aucosltd9
350,3.4,cmbi8isiu0002sd5a4qy9sut3
351,1.0,cmbi8isjb0007sd5at6jglve6
352,2.5,cmbi8isl5000wsd5adumf0yjo
353,4.7,cmbi8islj0011sd5aed26kfal
354,4.2,cmbi8isip0001sd5af5wlxfl1
355,4.1,cmbi8isj80006sd5a98p81413
356,3.6,cmbi8isji0009sd5a7fqniepz
357,4.9,cmbi8isl2000vsd5arslka62p
358,4.4,cmbi8isji0009sd5a7fqniepz
359,2.6,cmbi8isjl000asd5asj3v6nk2
360,4.7,cmbi8isk6000isd5aip8we297
361,1.4,cmbi8isky000tsd5aczxlb7zs
362,2.0,cmbi8isk9000jsd5anm9iar1l
363,1.3,cmbi8isld000zsd5anodjgtyr
364,2.7,cmbi8isj10004sd5adr8xfahb
365,3.8,cmbi8isld000zsd5anodjgtyr
366,2.5,cmbi8iske000lsd5aui7d4fr6
367,3.2,cmbi8isld000zsd5anodjgtyr
368,2.1,cmbi8isl8000xsd5au263xehh
369,2.6,cmbi8isl0000usd5away4mq9w
370,2.5,cmbi8isl8000xsd5au263xehh
371,1.9,cmbi8isiu0002sd5a4qy9sut3
372,3.0,cmbi8isl0000usd5away4mq9w
373,3.8,cmbi8isl8000xsd5au263xehh
374,1.1,cmbi8iskn000osd5a86dv4dfb
375,1.5,cmbi8isl2000vsd5arslka62p
376,3.3,cmbi8iski000msd5ahtmdhrsf
377,1.8,cmbi8isiu0002sd5a4qy9sut3
378,4.4,cmbi8isji0009sd5a7fqniepz
379,3.6,cmbi8iskw000ssd5agzmyx3xe
380,1.1,cmbi8islg0010sd5afti6dn62
381,4.5,cmbi8isj10004sd5adr8xfahb
382,1.4,cmbi8iske000lsd5aui7d4fr6
383,3.0,cmbi8isji0009sd5a7fqniepz
384,4.6,cmbi8iske000lsd5aui7d4fr6
385,2.0,cmbi8isk3000hsd5ay42g3e3k
386,1.8,cmbi8isiu0002sd5a4qy9sut3
387,3.1,cmbi8iskp000psd5abxpy8xfu
388,4.3,cmbi8iskk000nsd5a30b1c4xw
389,3.9,cmbi8iskn000osd5a86dv4dfb
390,2.2,cmbi8islj0011sd5aed26kfal
391,2.5,cmbi8iskk000nsd5a30b1c4xw
392,4.5,cmbi8islg0010sd5afti6dn62
393,1.8,cmbi8isi90000sd5aj9o0k2gn
394,1.9,cmbi8isj10004sd5adr8xfahb
395,2.7,cmbi8isjy000fsd5a4vf1kq0o
396,2.5,cmbi8isip0001sd5af5wlxfl1
397,1.8,cmbi8isjf0008sd5aubbzynmi
398,1.3,cmbi8isl5000wsd5adumf0yjo
399,2.0,cmbi8isjl000asd5asj3v6nk2
400,2.7,cmbi8isk3000hsd5ay42g3e3k
401,3.3,cmbi8isk6000isd5aip8we297
402,4.2,cmbi8isiy0003sd5azop7ryvg
403,2.0,cmbi8isjb0007sd5at6jglve6
404,1.1,cmbi8iskk000nsd5a30b1c4xw
405,2.9,cmbi8isk6000isd5aip8we297
406,3.9,cmbi8isj50005sd5a907kkfl7
407,3.2,cmbi8isj10004sd5adr8xfahb
408,1.7,cmbi8islj0011sd5aed26kfal
409,2.6,cmbi8isk3000hsd5ay42g3e3k
410,2.8,cmbi8isju000dsd5atex3sgoo
411,4.0,cmbi8isip0001sd5af5wlxfl1
412,1.8,cmbi8isjw000esd5aucosltd9
413,3.9,cmbi8isiu0002sd5a4qy9sut3
414,2.5,cmbi8isj10004sd5adr8xfahb
415,4.9,cmbi8isl8000xsd5au263xehh
416,4.3,cmbi8isky000tsd5aczxlb7zs
417,2.9,cmbi8islj0011sd5aed26kfal
418,2.7,cmbi8isj80006sd5a98p81413
419,4.6,cmbi8isiy0003sd5azop7ryvg
420,2.4,cmbi8isjw000esd5aucosltd9
421,3.5,cmbi8isl0000usd5away4mq9w
422,3.0,cmbi8isjo000bsd5ai7m6zipc
423,4.5,cmbi8isky000tsd5aczxlb7zs
424,2.2,cmbi8isk9000jsd5anm9iar1l
425,2.5,cmbi8isji0009sd5a7fqniepz
426,2.3,cmbi8isky000tsd5aczxlb7zs
427,3.8,cmbi8isk0000gsd5arosu6zlq
428,3.1,cmbi8isi90000sd5aj9o0k2gn
429,4.1,cmbi8iskk000nsd5a30b1c4xw
430,3.8,cmbi8isji0009sd5a7fqniepz
431,3.9,cmbi8isl8000xsd5au263xehh
432,4.8,cmbi8iski000msd5ahtmdhrsf
433,3.5,cmbi8iskn000osd5a86dv4dfb
434,1.9,cmbi8isl8000xsd5au263xehh
435,3.0,cmbi8isk3000hsd5ay42g3e3k
436,1.6,cmbi8isj10004sd5adr8xfahb
437,4.4,cmbi8iskw000ssd5agzmyx3xe
438,5.0,cmbi8isj50005sd5a907kkfl7
439,4.4,cmbi8isiu0002sd5a4qy9sut3
440,3.9,cmbi8isl2000vsd5arslka62p
441,1.5,cmbi8isjr000csd5a71m65fum
442,2.5,cmbi8iskc000ksd5awh4mker0
443,3.4,cmbi8isip0001sd5af5wlxfl1
444,2.8,cmbi8isip0001sd5af5wlxfl1
445,3.1,cmbi8iskw000ssd5agzmyx3xe
446,3.0,cmbi8iskc000ksd5awh4mker0
447,4.6,cmbi8isjy000fsd5a4vf1kq0o
448,4.2,cmbi8iskw000ssd5agzmyx3xe
449,3.7,cmbi8isjy000fsd5a4vf1kq0o
450,4.3,cmbi8iskk000nsd5a30b1c4xw
451,3.1,cmbi8isjw000esd5aucosltd9
452,2.8,cmbi8iske000lsd5aui7d4fr6
453,2.9,cmbi8isk0000gsd5arosu6zlq
454,4.5,cmbi8isk3000hsd5ay42g3e3k
455,4.8,cmbi8isjr000csd5a71m65fum
456,5.0,cmbi8isjo000bsd5ai7m6zipc
457,4.2,cmbi8isiy0003sd5azop7ryvg
458,3.3,cmbi8isju000dsd5atex3sgoo
459,4.9,cmbi8isjy000fsd5a4vf1kq0o
460,3.9,cmbi8iskc000ksd5awh4mker0
461,2.6,cmbi8isl8000xsd5au263xehh
462,2.6,cmbi8isl0000usd5away4mq9w
463,2.7,cmbi8isiy0003sd5azop7ryvg
464,3.0,cmbi8isi90000sd5aj9o0k2gn
465,2.3,cmbi8isi90000sd5aj9o0k2gn
466,3.8,cmbi8iski000msd5ahtmdhrsf
467,2.7,cmbi8iskc000ksd5awh4mker0
468,1.7,cmbi8isk3000hsd5ay42g3e3k
469,4.6,cmbi8islg0010sd5afti6dn62
470,1.6,cmbi8isji0009sd5a7fqniepz
471,2.0,cmbi8isj80006sd5a98p81413
472,2.8,cmbi8isl2000vsd5arslka62p
473,3.6,cmbi8isl2000vsd5arslka62p
474,3.6,cmbi8isl0000usd5away4mq9w
475,2.5,cmbi8isip0001sd5af5wlxfl1
476,4.8,cmbi8iskp000psd5abxpy8xfu
477,3.3,cmbi8islj0011sd5aed26kfal
478,4.3,cmbi8isju000dsd5atex3sgoo
479,2.6,cmbi8iske000lsd5aui7d4fr6
480,4.8,cmbi8isl2000vsd5arslka62p
481,4.8,cmbi8isl5000wsd5adumf0yjo
482,3.5,cmbi8isjf0008sd5aubbzynmi
483,2.8,cmbi8iskk000nsd5a30b1c4xw
484,3.9,cmbi8iskt000rsd5an1icyj0y
485,4.3,cmbi8isjy000fsd5a4vf1kq0o
486,4.0,cmbi8isla000ysd5az8prt5m7
487,1.6,cmbi8isla000ysd5az8prt5m7
488,4.3,cmbi8isjy000fsd5a4vf1kq0o
489,3.2,cmbi8isl2000vsd5arslka62p
490,1.3,cmbi8iskn000osd5a86dv4dfb
491,4.2,cmbi8isk0000gsd5arosu6zlq
492,2.9,cmbi8iskn000osd5a86dv4dfb
493,4.9,cmbi8isl8000xsd5au263xehh
494,4.8,cmbi8isiu0002sd5a4qy9sut3
495,4.3,cmbi8isiy0003sd5azop7ryvg
496,3.2,cmbi8iskw000ssd5agzmyx3xe
497,1.7,cmbi8iskw000ssd5agzmyx3xe
498,1.9,cmbi8iskt000rsd5an1icyj0y
499,2.3,cmbi8isiu0002sd5a4qy9sut3
500,4.8,cmbi8isk9000jsd5anm9iar1l
501,4.9,cmbi8isla000ysd5az8prt5m7
502,2.4,cmbi8isl5000wsd5adumf0yjo
503,2.1,cmbi8isj80006sd5a98p81413
504,4.8,cmbi8isld000zsd5anodjgtyr
505,2.8,cmbi8iskr000qsd5a5sbbpb3x
506,3.4,cmbi8iske000lsd5aui7d4fr6
507,1.1,cmbi8iski000msd5ahtmdhrsf
508,3.2,cmbi8isjo000bsd5ai7m6zipc
509,1.7,cmbi8isl5000wsd5adumf0yjo
510,4.9,cmbi8isl0000usd5away4mq9w
511,2.0,cmbi8isk0000gsd5arosu6zlq
512,1.1,cmbi8iskc000ksd5awh4mker0
513,2.8,cmbi8iskp000psd5abxpy8xfu
514,3.7,cmbi8islj0011sd5aed26kfal
515,5.0,cmbi8isi90000sd5aj9o0k2gn
516,4.5,cmbi8isjb0007sd5at6jglve6
517,1.5,cmbi8isj50005sd5a907kkfl7
518,2.2,cmbi8iskw000ssd5agzmyx3xe
519,2.8,cmbi8isl5000wsd5adumf0yjo
520,1.8,cmbi8isla000ysd5az8prt5m7
521,4.9,cmbi8isjw000esd5aucosltd9
522,4.4,cmbi8isjr000csd5a71m65fum
523,2.9,cmbi8isi90000sd5aj9o0k2gn
524,4.3,cmbi8isjf0008sd5aubbzynmi
525,1.8,cmbi8isjf0008sd5aubbzynmi
526,1.6,cmbi8isju000dsd5atex3sgoo
527,2.4,cmbi8isjy000fsd5a4vf1kq0o
528,2.9,cmbi8isj80006sd5a98p81413
529,2.1,cmbi8iskn000osd5a86dv4dfb
530,2.2,cmbi8isjb0007sd5at6jglve6
531,4.8,cmbi8isip0001sd5af5wlxfl1
532,2.3,cmbi8isip0001sd5af5wlxfl1
533,1.1,cmbi8isl5000wsd5adumf0yjo
534,2.6,cmbi8iskk000nsd5a30b1c4xw
535,3.8,cmbi8isj50005sd5a907kkfl7
536,4.0,cmbi8iskn000osd5a86dv4dfb
537,2.5,cmbi8isla000ysd5az8prt5m7
538,2.5,cmbi8iski000msd5ahtmdhrsf
539,4.7,cmbi8isjb0007sd5at6jglve6
540,1.2,cmbi8iskp000psd5abxpy8xfu
541,3.6,cmbi8isjo000bsd5ai7m6zipc
542,1.6,cmbi8isiy0003sd5azop7ryvg
543,3.4,cmbi8isjo000bsd5ai7m6zipc
544,1.7,cmbi8isjw000esd5aucosltd9
545,2.3,cmbi8isl8000xsd5au263xehh
546,3.4,cmbi8isji0009sd5a7fqniepz
547,1.3,cmbi8isjb0007sd5at6jglve6
548,1.0,cmbi8isip0001sd5af5wlxfl1
549,4.8,cmbi8isj50005sd5a907kkfl7
550,3.8,cmbi8iskc000ksd5awh4mker0
551,4.5,cmbi8isl8000xsd5au263xehh
552,2.2,cmbi8isk6000isd5aip8we297
553,4.9,cmbi8isjb0007sd5at6jglve6
554,4.0,cmbi8isl2000vsd5arslka62p
555,3.1,cmbi8isjl000asd5asj3v6nk2
556,4.9,cmbi8iskn000osd5a86dv4dfb
557,3.7,cmbi8islj0011sd5aed26kfal
558,1.8,cmbi8isiu0002sd5a4qy9sut3
559,3.9,cmbi8isju000dsd5atex3sgoo
560,1.9,cmbi8isjl000asd5asj3v6nk2
561,1.6,cmbi8isl8000xsd5au263xehh
562,4.3,cmbi8isjo000bsd5ai7m6zipc
563,2.1,cmbi8iski000msd5ahtmdhrsf
564,1.7,cmbi8isl5000wsd5adumf0yjo
565,2.4,cmbi8isjo000bsd5ai7m6zipc
566,4.2,cmbi8isj10004sd5adr8xfahb
567,3.3,cmbi8isip0001sd5af5wlxfl1
568,1.6,cmbi8iski000msd5ahtmdhrsf
569,2.4,cmbi8iskc000ksd5awh4mker0
570,2.2,cmbi8isjr000csd5a71m65fum
571,4.0,cmbi8isjl000asd5asj3v6nk2
572,1.1,cmbi8islj0011sd5aed26kfal
573,2.4,cmbi8isjw000esd5aucosltd9
574,3.2,cmbi8isip0001sd5af5wlxfl1
575,3.9,cmbi8isip0001sd5af5wlxfl1
576,2.1,cmbi8isjy000fsd5a4vf1kq0o
577,1.5,cmbi8isjw000esd5aucosltd9
578,1.9,cmbi8isj10004sd5adr8xfahb
579,2.6,cmbi8isiu0002sd5a4qy9sut3
580,3.2,cmbi8iskw000ssd5agzmyx3xe
581,4.0,cmbi8isk3000hsd5ay42g3e3k
582,4.1,cmbi8isip0001sd5af5wlxfl1
583,4.0,cmbi8iskr000qsd5a5sbbpb3x
584,2.8,cmbi8isl2000vsd5arslka62p
585,3.2,cmbi8isk0000gsd5arosu6zlq
586,3.8,cmbi8isji0009sd5a7fqniepz
587,2.8,cmbi8isla000ysd5az8prt5m7
588,1.5,cmbi8isjw000esd5aucosltd9
589,1.2,cmbi8isj10004sd5adr8xfahb
590,4.0,cmbi8isji0009sd5a7fqniepz
591,4.9,cmbi8iskt000rsd5an1icyj0y
592,4.2,cmbi8isk9000jsd5anm9iar1l
593,4.4,cmbi8iskk000nsd5a30b1c4xw
594,2.3,cmbi8isl2000vsd5arslka62p
595,2.8,cmbi8isk6000isd5aip8we297
596,3.2,cmbi8iskr000qsd5a5sbbpb3x
597,2.0,cmbi8iskw000ssd5agzmyx3xe
598,2.6,cmbi8isiy0003sd5azop7ryvg
599,2.1,cmbi8iski000msd5ahtmdhrsf
600,2.9,cmbi8isjw000esd5aucosltd9
601,2.5,cmbi8isj10004sd5adr8xfahb
602,2.9,cmbi8iskr000qsd5a5sbbpb3x
603,3.3,cmbi8islj0011sd5aed26kfal
604,4.9,cmbi8isju000dsd5atex3sgoo
605,1.4,cmbi8isla000ysd5az8prt5m7
606,2.7,cmbi8isl2000vsd5arslka62p
607,3.9,cmbi8islg0010sd5afti6dn62
608,3.9,cmbi8islj0011sd5aed26kfal
609,1.3,cmbi8isj50005sd5a907kkfl7
610,1.6,cmbi8isj80006sd5a98p81413
611,4.9,cmbi8islj0011sd5aed26kfal
612,4.7,cmbi8isla000ysd5az8prt5m7
613,3.6,cmbi8isjo000bsd5ai7m6zipc
614,4.8,cmbi8isjr000csd5a71m65fum
615,1.4,cmbi8iskw000ssd5agzmyx3xe
616,1.9,cmbi8isl2000vsd5arslka62p
617,4.3,cmbi8isip0001sd5af5wlxfl1
618,1.6,cmbi8isk0000gsd5arosu6zlq
619,2.9,cmbi8isk6000isd5aip8we297
620,4.6,cmbi8isl0000usd5away4mq9w
621,3.8,cmbi8isju000dsd5atex3sgoo
622,1.5,cmbi8isip0001sd5af5wlxfl1
623,1.0,cmbi8islj0011sd5aed26kfal
624,1.2,cmbi8isl5000wsd5adumf0yjo
625,1.5,cmbi8iskr000qsd5a5sbbpb3x
626,3.2,cmbi8isj10004sd5adr8xfahb
627,3.0,cmbi8isk3000hsd5ay42g3e3k
628,1.6,cmbi8islj0011sd5aed26kfal
629,2.8,cmbi8isj50005sd5a907kkfl7
630,2.2,cmbi8iskn000osd5a86dv4dfb
631,3.5,cmbi8isj80006sd5a98p81413
632,4.0,cmbi8isiy0003sd5azop7ryvg
633,4.4,cmbi8isj10004sd5adr8xfahb
634,5.0,cmbi8iskk000nsd5a30b1c4xw
635,3.7,cmbi8iskw000ssd5agzmyx3xe
636,2.8,cmbi8isj50005sd5a907kkfl7
637,1.2,cmbi8iskn000osd5a86dv4dfb
638,3.3,cmbi8iskt000rsd5an1icyj0y
639,2.3,cmbi8isjw000esd5aucosltd9
640,2.9,cmbi8isjw000esd5aucosltd9
641,1.2,cmbi8iske000lsd5aui7d4fr6
642,2.6,cmbi8isj10004sd5adr8xfahb
643,4.2,cmbi8isl8000xsd5au263xehh
644,1.8,cmbi8iski000msd5ahtmdhrsf
645,3.1,cmbi8iskr000qsd5a5sbbpb3x
646,4.4,cmbi8iske000lsd5aui7d4fr6
647,3.0,cmbi8iskn000osd5a86dv4dfb
648,4.3,cmbi8iskr000qsd5a5sbbpb3x
649,1.1,cmbi8islj0011sd5aed26kfal
650,1.2,cmbi8iske000lsd5aui7d4fr6
651,3.8,cmbi8isiu0002sd5a4qy9sut3
652,2.6,cmbi8isiy0003sd5azop7ryvg
653,1.9,cmbi8isj10004sd5adr8xfahb
654,1.1,cmbi8isky000tsd5aczxlb7zs
655,5.0,cmbi8isju000dsd5atex3sgoo
656,4.0,cmbi8iske000lsd5aui7d4fr6
657,1.6,cmbi8isjf0008sd5aubbzynmi
658,1.4,cmbi8isk3000hsd5ay42g3e3k
659,2.1,cmbi8isk3000hsd5ay42g3e3k
660,1.8,cmbi8isld000zsd5anodjgtyr
661,3.3,cmbi8isl8000xsd5au263xehh
662,2.2,cmbi8iskc000ksd5awh4mker0
663,3.6,cmbi8iske000lsd5aui7d4fr6
664,3.6,cmbi8iskt000rsd5an1icyj0y
665,3.2,cmbi8isiy0003sd5azop7ryvg
666,1.5,cmbi8iske000lsd5aui7d4fr6
667,3.8,cmbi8isl8000xsd5au263xehh
668,4.7,cmbi8isip0001sd5af5wlxfl1
669,1.2,cmbi8isiy0003sd5azop7ryvg
670,4.9,cmbi8isjw000esd5aucosltd9
671,3.1,cmbi8isj80006sd5a98p81413
672,3.6,cmbi8isji0009sd5a7fqniepz
673,3.7,cmbi8iskr000qsd5a5sbbpb3x
674,1.7,cmbi8isk0000gsd5arosu6zlq
675,2.4,cmbi8isld000zsd5anodjgtyr
676,3.1,cmbi8isjl000asd5asj3v6nk2
677,4.5,cmbi8isky000tsd5aczxlb7zs
678,3.7,cmbi8isjl000asd5asj3v6nk2
679,1.2,cmbi8isjy000fsd5a4vf1kq0o
680,4.8,cmbi8iskw000ssd5agzmyx3xe
681,2.8,cmbi8islj0011sd5aed26kfal
682,3.4,cmbi8iskk000nsd5a30b1c4xw
683,1.4,cmbi8isl2000vsd5arslka62p
684,3.1,cmbi8iskp000psd5abxpy8xfu
685,3.7,cmbi8isjb0007sd5at6jglve6
686,2.2,cmbi8isju000dsd5atex3sgoo
687,3.3,cmbi8isld000zsd5anodjgtyr
688,3.1,cmbi8isi90000sd5aj9o0k2gn
689,3.9,cmbi8iskk000nsd5a30b1c4xw
690,4.7,cmbi8isk9000jsd5anm9iar1l
691,2.0,cmbi8iskp000psd5abxpy8xfu
692,3.1,cmbi8isju000dsd5atex3sgoo
693,1.1,cmbi8isjy000fsd5a4vf1kq0o
694,4.2,cmbi8isky000tsd5aczxlb7zs
695,1.4,cmbi8iskw000ssd5agzmyx3xe
696,1.7,cmbi8isiu0002sd5a4qy9sut3
697,4.2,cmbi8isjw000esd5aucosltd9
698,1.2,cmbi8islg0010sd5afti6dn62
699,4.9,cmbi8isj80006sd5a98p81413
700,3.0,cmbi8isjw000esd5aucosltd9
701,3.3,cmbi8isiy0003sd5azop7ryvg
702,4.4,cmbi8isji0009sd5a7fqniepz
703,1.2,cmbi8isi90000sd5aj9o0k2gn
704,3.5,cmbi8isi90000sd5aj9o0k2gn
705,3.8,cmbi8isj50005sd5a907kkfl7
706,2.2,cmbi8iskw000ssd5agzmyx3xe
707,3.9,cmbi8iskn000osd5a86dv4dfb
708,4.1,cmbi8isl2000vsd5arslka62p
709,4.7,cmbi8isla000ysd5az8prt5m7
